bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_6	Unknown	23486	3	13982	53.50675496447963	0.0	0.0
Bin_60	Unknown	44548	4	35047	48.57293219115337	0.0	0.0
Bin_61	Unknown	89261	6	13160	39.22575442945547	0.0	0.0
Bin_62	Unknown	478186	4	99513	30.67575645338539	0.0	0.0
Bin_63	Unknown	16438	1	16438	46.611509916048185	0.0	0.0
Bin_64	Unknown	1168227	32	72375	44.78080163725609	36.61971830985915	8.450704225352112
Bin_65_1	Unknown	1654742	7	443751	49.89208624316912	54.929577464788736	4.225352112676056
Bin_65_10	Unknown	3241951	11	2528291	48.901724314849574	94.36619718309859	9.859154929577464
Bin_65_11	Unknown	2789771	4	931490	51.852662202834686	81.69014084507042	0.0
Bin_65_12	Unknown	2787079	2	1547733	51.33140222995939	98.59154929577464	1.408450704225352
Bin_65_13	Unknown	3348189	1	3348189	47.01083748369154	100.0	5.633802816901408
Bin_65_14	Unknown	3248125	5	1113424	50.709755112419565	97.1830985915493	1.408450704225352
Bin_65_15	Unknown	2716488	12	859044	56.4917807838708	92.95774647887323	5.633802816901408
Bin_65_16	Unknown	2842374	4	1474782	58.835545612156004	92.95774647887323	7.042253521126761
Bin_65_17	Unknown	3825310	22	609663	53.38883978532875	97.1830985915493	9.859154929577464
Bin_65_18	Unknown	2203110	10	472039	52.039650939522886	61.971830985915496	12.67605633802817
Bin_65_19	Unknown	2317737	5	1594046	48.55237518321942	84.50704225352112	14.084507042253522
Bin_65_2	Unknown	1840921	15	239619	50.752241457404956	64.78873239436619	12.67605633802817
Bin_65_20	Unknown	2531847	2	2108473	52.884219187542236	90.14084507042253	8.450704225352112
Bin_65_25	Unknown	3506690	9	898754	47.56120522704322	98.59154929577464	0.0
Bin_65_26	Unknown	2656907	5	1455159	49.088935586045636	98.59154929577464	1.408450704225352
Bin_65_3	Unknown	3018734	6	1998093	54.27345756971253	81.69014084507042	19.718309859154928
Bin_65_4	Unknown	2215615	1	2215615	53.5505085142575	91.54929577464789	0.0
Bin_65_5	Unknown	2691535	4	776515	55.57743570577652	95.77464788732394	2.816901408450704
Bin_65_6	Unknown	2288699	12	357880	58.217478656789424	85.91549295774648	9.859154929577464
Bin_65_7	Unknown	1674301	5	1189573	45.87519817637051	74.64788732394366	1.408450704225352
Bin_65_8	Unknown	2235911	2	2228997	50.45647375722078	92.95774647887323	9.859154929577464
Bin_66_1	Unknown	1886757	3	1512242	56.81358860768644	78.87323943661971	5.633802816901408
Bin_67	Unknown	3998	1	3998	52.95147573786893	0.0	0.0
Bin_68	Unknown	748735	14	68984	45.44548772194613	22.535211267605632	8.450704225352112
Bin_69	Unknown	18691	3	12309	65.39658740114163	0.0	0.0
Bin_70_1	Unknown	2342920	29	2074152	39.29486556824861	97.1830985915493	2.816901408450704
Bin_70_3	Unknown	2340042	5	2008538	55.59132822910187	92.95774647887323	2.816901408450704
Bin_70_8	Unknown	2662368	6	713954	42.610614960355356	88.73239436619718	18.309859154929576
Bin_71	Unknown	735004	6	134619	41.323308689771096	0.0	0.0
Bin_72_18	Unknown	4296877	3	2386035	48.23994185986017	100.0	1.408450704225352
Bin_73	Unknown	2892827	9	715823	40.627317352718286	94.36619718309859	2.816901408450704
Bin_74	Unknown	40899	1	40899	49.82721875355524	0.0	0.0
Bin_75	Unknown	1188309	4	650344	50.12012165678183	0.0	0.0
Bin_76_1	Unknown	2369444	1	2369444	48.90692950731785	97.1830985915493	0.0
Bin_76_2	Unknown	3155778	8	863974	47.386892422103614	95.77464788732394	7.042253521126761
Bin_76_3	Unknown	3079690	2	3074724	41.9592733817612	100.0	5.633802816901408
Bin_76_4	Unknown	1482390	9	1318532	46.81213115390028	57.74647887323944	9.859154929577464
Bin_76_5	Unknown	3948358	5	1208529	39.18559187396916	94.36619718309859	5.633802816901408
Bin_77	Unknown	253606	2	250079	43.62804322051097	0.0	0.0
Bin_78	Unknown	1039	1	1039	60.82771896053898	0.0	0.0
Bin_79	Unknown	743818	9	183998	48.0132191558897	64.78873239436619	14.084507042253522
Bin_7_1	Unknown	4173407	13	2439659	35.68726930515489	100.0	4.225352112676056
Bin_7_2	Unknown	2823201	50	68698	32.98830162200518	50.70422535211268	8.450704225352112
Bin_7_3	Unknown	4017704	2	2754728	41.138963442060046	100.0	2.816901408450704
Bin_7_4	Unknown	2399938	61	97728	33.70057021457823	66.19718309859155	14.084507042253522
Bin_80	Unknown	4061503	28	209967	48.59690781600193	80.28169014084507	11.267605633802816
Bin_81_1	Unknown	1327921	1	1327921	45.55626696582969	90.14084507042253	5.633802816901408
Bin_81_2	Unknown	1940467	2	1891533	35.59030878180526	94.36619718309859	1.408450704225352
Bin_82	Unknown	40768	6	26623	58.24342267793564	0.0	0.0
Bin_83	Unknown	300322	1	300322	60.025297359574516	0.0	0.0
Bin_84	Unknown	2244528	40	81050	56.202369335960924	66.19718309859155	7.042253521126761
Bin_85_15	Unknown	1238448	9	403357	27.65352274588832	71.83098591549296	8.450704225352112
Bin_85_3	Unknown	1642781	7	554032	27.96772077377021	88.73239436619718	12.67605633802817
Bin_85_4	Unknown	1916319	2	1336170	26.931840758234127	90.14084507042253	7.042253521126761
Bin_85_5	Unknown	2279728	6	1233250	33.26237148483979	94.36619718309859	7.042253521126761
Bin_85_8	Unknown	1675206	7	1046409	28.74190931697761	83.09859154929578	25.35211267605634
Bin_86_16	Unknown	3783790	30	241519	54.75487643030434	94.36619718309859	4.225352112676056
Bin_87_4	Unknown	2740071	15	2206568	56.315460676532936	80.28169014084507	1.408450704225352
Bin_88_1	Unknown	2999357	1	2999357	46.44761520744198	91.54929577464789	1.408450704225352
Bin_88_2	Unknown	1390425	16	144717	41.333002685769074	91.54929577464789	2.816901408450704
Bin_88_3	Unknown	1418424	2	1135840	40.19082426468907	88.73239436619718	11.267605633802816
Bin_89	Unknown	4769747	106	102571	36.45681773828689	66.19718309859155	97.1830985915493
Bin_8_1	Unknown	1270891	17	129889	62.89007591947347	69.01408450704226	12.67605633802817
Bin_8_3	Unknown	2071413	28	123750	59.10544359392142	80.28169014084507	12.67605633802817
Bin_9	Unknown	77253	11	19609	27.737487002994772	0.0	0.0
Bin_90	Unknown	242745	36	150218	54.01670571354937	0.0	0.0
Bin_91_1	Unknown	4518827	1	4518827	34.179135456069275	97.1830985915493	4.225352112676056
Bin_91_2	Unknown	2129771	1	2129771	34.83363930323977	98.59154929577464	4.225352112676056
Bin_92	Unknown	41095	1	41095	56.48237217367227	0.0	0.0
Bin_93	Unknown	665483	13	51796	43.991798537865186	0.0	0.0
Bin_94	Unknown	323409	10	52121	49.00914807585623	0.0	0.0
Bin_95	Unknown	293670	8	179787	44.15839654631269	0.0	0.0
Bin_96_1	Unknown	2431527	41	81713	44.031225534004406	38.028169014084504	9.859154929577464
Bin_96_2	Unknown	1146833	5	904107	42.16525718472807	53.521126760563384	5.633802816901408
Bin_96_3	Unknown	3114485	50	119799	44.578476971591776	80.28169014084507	12.67605633802817
Bin_97	Unknown	28463	2	14821	36.246230625997036	0.0	0.0
Bin_98	Unknown	1976209	25	102414	51.197809477177294	63.38028169014085	8.450704225352112
Bin_99	Unknown	5260910	54	126822	45.83453099257563	81.69014084507042	22.535211267605632
