bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_35_1	Unknown	4175144	20	423685	47.6880367540491	88.73239436619718	9.859154929577464
Bin_36_1	Unknown	2860723	11	361650	45.2510291175037	83.09859154929578	16.901408450704224
Bin_37	Unknown	250926	22	15842	38.53792252754738	0.0	0.0
Bin_38_3	Unknown	2548202	31	131851	56.47251941817492	87.32394366197182	4.225352112676056
Bin_39	Unknown	4268	1	4268	46.344892221180885	0.0	0.0
Bin_4	Unknown	5025755	117	56506	51.94540125745336	39.436619718309856	28.169014084507044
Bin_40	Unknown	2612896	76	51960	32.29473132402564	73.2394366197183	23.943661971830984
Bin_41_1	Unknown	2614081	2	2407802	55.64942244171641	94.36619718309859	1.408450704225352
Bin_41_2	Unknown	2927273	12	445036	56.276167719049916	97.1830985915493	5.633802816901408
Bin_41_4	Unknown	3680385	7	2340485	55.21314629836262	94.36619718309859	1.408450704225352
Bin_42	Unknown	8386276	195	81487	49.87280225524179	97.1830985915493	104.22535211267606
Bin_43	Unknown	7979954	384	61212	42.29289384601233	77.46478873239437	30.985915492957748
Bin_44	Unknown	630957	38	27538	58.38775293533899	0.0	0.0
Bin_45_1	Unknown	3861084	2	3433349	44.781281858889585	100.0	1.408450704225352
Bin_46	Unknown	2387314	16	262852	53.89006445547492	94.36619718309859	15.492957746478874
Bin_47	Unknown	2469403	35	92933	46.325047906637835	73.2394366197183	16.901408450704224
Bin_48_2	Unknown	2392436	2	2188596	52.29121583858743	100.0	4.225352112676056
Bin_48_6	Unknown	1833178	24	143018	58.582253051859134	81.69014084507042	14.084507042253522
Bin_49	Unknown	309381	10	36892	43.85258812260866	0.0	0.0
Bin_50	Unknown	725563	10	117818	48.35065613908493	0.0	0.0
Bin_51	Unknown	153815521	531	574849	27.00996355132536	46.98795180722892	32.53012048192771
Bin_52	Unknown	18713	3	11786	48.1528219048462	0.0	0.0
Bin_53	Unknown	107756	8	24058	50.75260710055358	0.0	0.0
Bin_54	Unknown	7069019	454	105820	45.621395375015936	71.83098591549296	9.859154929577464
Bin_55	Unknown	1299647	20	85693	63.23950566014302	64.78873239436619	4.225352112676056
Bin_56	Unknown	15669	7	2686	33.42946363378111	0.0	0.0
Bin_57	Unknown	1512810	22	115430	61.389638639172674	70.4225352112676	9.859154929577464
Bin_58	Unknown	3166268	37	160544	41.026785744454344	83.09859154929578	8.450704225352112
Bin_59	Unknown	42315	1	42315	49.48361482524044	0.0	0.0
Bin_5_1	Unknown	2434324	1	2434324	47.48810088842241	87.32394366197182	0.0
Bin_5_2	Unknown	1479557	2	857001	52.52749718158781	70.4225352112676	2.816901408450704
Bin_6	Unknown	39965	3	35081	60.77712121964479	0.0	0.0
Bin_60	Unknown	3512226	73	65606	46.38776890787097	73.2394366197183	19.718309859154928
Bin_61_3	Unknown	1670580	2	1016182	27.87827148764953	83.09859154929578	9.859154929577464
Bin_62	Unknown	1558537	41	46560	45.247879132172585	35.2112676056338	7.042253521126761
Bin_63	Unknown	60937	3	57074	45.433651744839956	0.0	0.0
Bin_64_1	Unknown	2401240	1	2401240	34.9669182095014	92.95774647887323	2.816901408450704
Bin_65	Unknown	206214	8	28956	46.91196169839606	0.0	0.0
Bin_66	Unknown	749279	13	65349	55.732319005833034	0.0	0.0
Bin_67	Unknown	61871	4	17909	44.041649652459	0.0	0.0
Bin_68	Unknown	167631	5	51552	34.57532919563721	0.0	0.0
Bin_69	Unknown	2763008	37	132069	45.80006105213285	40.84507042253521	11.267605633802816
Bin_7	Unknown	78013	4	56815	48.800498247987434	0.0	0.0
Bin_70	Unknown	86235	5	23490	51.49346269234185	0.0	0.0
Bin_71_1	Unknown	1328001	20	168720	54.22992123985051	64.78873239436619	4.225352112676056
Bin_71_2	Unknown	2579471	3	2282042	56.90883714463981	100.0	4.225352112676056
Bin_71_4	Unknown	124350	5	98173	53.60736096669122	21.12676056338028	1.408450704225352
Bin_72	Unknown	295059	3	102761	39.11705735772447	0.0	0.0
Bin_73_1	Unknown	3825181	45	145154	47.95024269811558	98.59154929577464	22.535211267605632
Bin_73_12	Unknown	3040985	55	76789	45.344630345578224	80.28169014084507	11.267605633802816
Bin_73_14	Unknown	3627346	25	264397	44.079542087558984	70.4225352112676	11.267605633802816
Bin_73_2	Unknown	4285479	26	192375	46.793463574006516	94.36619718309859	5.633802816901408
Bin_73_8	Unknown	3968665	30	276603	42.54517771949003	95.77464788732394	12.67605633802817
Bin_74	Unknown	1615262	26	71953	56.05647820255608	25.35211267605634	4.225352112676056
Bin_75	Unknown	3141951	41	131849	43.39823162560454	39.436619718309856	7.042253521126761
Bin_76	Unknown	57651	5	15832	42.894239520798784	0.0	0.0
Bin_77	Unknown	1420	1	1420	52.6056338028169	0.0	0.0
Bin_78	Unknown	3432378	253	32726	28.60239209835283	0.0	0.0
Bin_79	Unknown	2263454	24	149210	40.97997299463442	87.32394366197182	1.408450704225352
Bin_8	Unknown	3442930	67	71646	43.58071315340209	38.028169014084504	7.042253521126761
Bin_80	Unknown	1471336	22	75717	47.72873338488585	56.33802816901409	35.2112676056338
Bin_81_1	Unknown	2485301	8	1344836	50.09255775186545	83.09859154929578	5.633802816901408
Bin_81_10	Unknown	3055389	7	541213	48.90362037929509	100.0	2.816901408450704
Bin_81_11	Unknown	2808851	2	1874667	47.70496681253157	39.436619718309856	1.408450704225352
Bin_81_14	Unknown	3819529	11	497875	51.9015060929489	100.0	8.450704225352112
Bin_81_15	Unknown	3436836	21	464200	49.64965980000889	83.09859154929578	8.450704225352112
Bin_81_16	Unknown	2899407	10	353505	51.194655263702074	98.59154929577464	1.408450704225352
Bin_81_17	Unknown	3263372	5	1658769	52.99817859247128	92.95774647887323	2.816901408450704
Bin_81_18	Unknown	3570369	1	3570369	51.75476320521925	98.59154929577464	4.225352112676056
Bin_81_2	Unknown	2837242	1	2837242	54.47928879484034	97.1830985915493	4.225352112676056
Bin_81_22	Unknown	3555125	5	2078606	48.38472226016833	98.59154929577464	8.450704225352112
Bin_81_25	Unknown	3617242	6	2957825	50.53849012600226	94.36619718309859	1.408450704225352
Bin_81_3	Unknown	2296923	7	530523	53.09247731720339	87.32394366197182	9.859154929577464
Bin_81_34	Unknown	6470479	90	128310	48.47194069087994	94.36619718309859	104.22535211267606
Bin_81_35	Unknown	6366938	74	147456	47.98840180262117	95.77464788732394	123.94366197183099
Bin_81_36	Unknown	6872338	103	149011	49.23106015565084	84.50704225352112	132.3943661971831
Bin_81_4	Unknown	2883866	6	1189703	51.2257527505618	94.36619718309859	1.408450704225352
Bin_81_5	Unknown	2795861	32	182643	44.679581194363784	85.91549295774648	11.267605633802816
Bin_81_6	Unknown	3157036	6	1099294	55.04397274109064	98.59154929577464	1.408450704225352
Bin_81_7	Unknown	2646679	6	1354709	52.02935845149226	91.54929577464789	5.633802816901408
Bin_81_8	Unknown	3495835	7	702544	51.7436704671837	91.54929577464789	7.042253521126761
Bin_81_9	Unknown	3234474	12	423023	50.02766625686357	100.0	5.633802816901408
Bin_82	Unknown	402160	105	5679	28.00288617376157	0.0	0.0
Bin_83_1	Unknown	2677452	13	587014	50.59057835855319	100.0	7.042253521126761
Bin_84_1	Unknown	3221439	76	54928	45.26055833695273	77.46478873239437	11.267605633802816
Bin_84_3	Unknown	4363144	7	1061222	45.64586403854249	95.77464788732394	1.408450704225352
Bin_84_6	Unknown	5208246	28	321125	42.22964671854783	88.73239436619718	14.084507042253522
Bin_84_8	Unknown	4893444	4	3136184	42.002630440284165	100.0	8.450704225352112
Bin_85_1	Unknown	2379812	3	2139377	38.93715626858726	98.59154929577464	7.042253521126761
Bin_85_2	Unknown	2072279	5	342849	33.45978190995736	97.1830985915493	0.0
Bin_85_3	Unknown	2000367	10	593302	34.45924824210553	71.83098591549296	1.408450704225352
Bin_86	Unknown	395457	14	37583	54.22014247941801	0.0	0.0
Bin_87	Unknown	1512864	39	57059	38.5884008747958	26.760563380281692	4.225352112676056
Bin_88	Unknown	59011	8	9839	52.534374416432186	0.0	0.0
Bin_89	Unknown	2844293	2	2811390	50.219902936111325	81.69014084507042	2.816901408450704
Bin_90_1	Unknown	3414367	3	1083294	47.23343897272833	100.0	5.633802816901408
Bin_91_1	Unknown	2421192	9	662087	40.56397187857094	95.77464788732394	8.450704225352112
Bin_91_2	Unknown	3264156	8	402259	42.13186555183805	97.1830985915493	2.816901408450704
Bin_91_3	Unknown	3700736	14	792344	40.9017118808073	97.1830985915493	7.042253521126761
Bin_92	Unknown	1886548	19	203009	43.379713824648995	46.478873239436616	11.267605633802816
Bin_93_1	Unknown	2199631	25	149678	60.159884848627485	73.2394366197183	7.042253521126761
Bin_93_3	Unknown	2799389	38	146791	55.04012833702282	66.19718309859155	7.042253521126761
Bin_94	Unknown	546139	247	2339	43.12923262633071	0.0	0.0
Bin_95	Unknown	2094827	36	80975	41.494271813416056	52.11267605633803	7.042253521126761
Bin_96	Unknown	7233999	206	49892	46.82687299416784	67.6056338028169	66.19718309859155
Bin_97	Unknown	1302	1	1302	41.16743471582181	0.0	0.0
Bin_98	Unknown	17247	3	14919	44.452644223517886	0.0	0.0
Bin_99	Unknown	443160	8	66307	46.57908795499203	0.0	0.0
Bin_9_1	Unknown	10022515	234	79845	54.4771030106363	92.95774647887323	119.71830985915493
Bin_9_6	Unknown	10474112	262	54852	56.77353395210063	97.1830985915493	246.4788732394366
