bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_45	Unknown	7296099	215	427735	41.57436782324989	100.0	47.88732394366197
Bin_46	Unknown	2387314	16	262852	53.89006445547492	94.36619718309859	15.492957746478874
Bin_47	Unknown	2469403	35	92933	46.325047906637835	73.2394366197183	16.901408450704224
Bin_48	Unknown	9070733	215	92393	53.94323979318278	100.0	249.29577464788733
Bin_49	Unknown	309381	10	36892	43.85258812260866	0.0	0.0
Bin_5	Unknown	9332577	61	474267	51.067402720863186	98.59154929577464	167.6056338028169
Bin_50	Unknown	725563	10	117818	48.35065613908493	0.0	0.0
Bin_51	Unknown	153815521	531	574849	27.00996355132536	46.98795180722892	32.53012048192771
Bin_52	Unknown	18713	3	11786	48.1528219048462	0.0	0.0
Bin_53	Unknown	107756	8	24058	50.75260710055357	0.0	0.0
Bin_54	Unknown	7069019	454	105820	45.621395375015936	71.83098591549296	9.859154929577464
Bin_55	Unknown	1299647	20	85693	63.23950566014302	64.78873239436619	4.225352112676056
Bin_56	Unknown	15669	7	2686	33.42946363378111	0.0	0.0
Bin_57	Unknown	1512810	22	115430	61.38963863917266	70.4225352112676	9.859154929577464
Bin_58	Unknown	3166268	37	160544	41.02678574445434	83.09859154929578	8.450704225352112
Bin_59	Unknown	42315	1	42315	49.48361482524044	0.0	0.0
Bin_6	Unknown	39965	3	35081	60.77712121964479	0.0	0.0
Bin_60	Unknown	3512226	73	65606	46.38776890787098	73.2394366197183	19.718309859154928
Bin_61	Unknown	4424888	33	272712	27.916321524683756	90.14084507042253	145.07042253521126
Bin_62	Unknown	1558537	41	46560	45.2478791321726	35.2112676056338	7.042253521126761
Bin_63	Unknown	60937	3	57074	45.43365174483996	0.0	0.0
Bin_64	Unknown	3085120	25	2401240	35.15345711969161	92.95774647887323	28.169014084507044
Bin_65	Unknown	206214	8	28956	46.91196169839606	0.0	0.0
Bin_66	Unknown	749279	13	65349	55.73231900583302	0.0	0.0
Bin_67	Unknown	61871	4	17909	44.041649652459	0.0	0.0
Bin_68	Unknown	167631	5	51552	34.57532919563721	0.0	0.0
Bin_69	Unknown	2763008	37	132069	45.80006105213285	40.84507042253521	11.267605633802816
Bin_7	Unknown	78013	4	56815	48.800498247987434	0.0	0.0
Bin_70	Unknown	86235	5	23490	51.49346269234185	0.0	0.0
Bin_71	Unknown	4031822	28	2282042	55.91111901909309	100.0	95.77464788732394
Bin_72	Unknown	295059	3	102761	39.11705735772447	0.0	0.0
Bin_73	Unknown	43782109	588	143891	45.33434942615593	100.0	933.8028169014085
Bin_74	Unknown	1615262	26	71953	56.05647820255608	25.35211267605634	4.225352112676056
Bin_75	Unknown	3141951	41	131849	43.39823162560454	39.436619718309856	7.042253521126761
Bin_76	Unknown	57651	5	15832	42.894239520798784	0.0	0.0
Bin_77	Unknown	1420	1	1420	52.6056338028169	0.0	0.0
Bin_78	Unknown	3432378	253	32726	28.60239209835283	0.0	0.0
Bin_79	Unknown	2263454	24	149210	40.97997299463443	87.32394366197182	1.408450704225352
Bin_8	Unknown	3442930	67	71646	43.580713153402094	38.028169014084504	7.042253521126761
Bin_80	Unknown	1471336	22	75717	47.72873338488584	56.33802816901409	35.2112676056338
Bin_81	Unknown	81098720	476	642469	50.09563976297515	100.0	2345.0704225352115
Bin_82	Unknown	402160	105	5679	28.00288617376157	0.0	0.0
Bin_83	Unknown	2853282	15	587014	50.83495709374244	100.0	16.901408450704224
Bin_84	Unknown	33125378	281	304561	44.32578820856805	100.0	597.1830985915493
Bin_85	Unknown	6612780	23	791538	35.725304404021394	98.59154929577464	177.46478873239437
Bin_86	Unknown	395457	14	37583	54.220142479418	0.0	0.0
Bin_87	Unknown	1512864	39	57059	38.588400874795795	26.760563380281692	4.225352112676056
Bin_88	Unknown	59011	8	9839	52.534374416432186	0.0	0.0
Bin_89	Unknown	2844293	2	2811390	50.21990293611132	81.69014084507042	2.816901408450704
Bin_9	Unknown	20496627	496	63291	55.611025342728645	98.59154929577464	457.7464788732394
Bin_90	Unknown	5162996	27	1544712	45.41650992719038	100.0	35.2112676056338
Bin_91	Unknown	9386084	31	662087	41.24593290291511	100.0	208.45070422535213
Bin_92	Unknown	1886548	19	203009	43.37971382464899	46.478873239436616	11.267605633802816
Bin_93	Unknown	7690262	128	107023	57.138041989140916	95.77464788732394	130.98591549295776
Bin_94	Unknown	546139	247	2339	43.12923262633072	0.0	0.0
Bin_95	Unknown	2094827	36	80975	41.49427181341604	52.11267605633803	7.042253521126761
Bin_96	Unknown	7233999	206	49892	46.82687299416784	67.6056338028169	66.19718309859155
Bin_97	Unknown	1302	1	1302	41.16743471582181	0.0	0.0
Bin_98	Unknown	17247	3	14919	44.452644223517886	0.0	0.0
Bin_99	Unknown	443160	8	66307	46.57908795499204	0.0	0.0
