bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_14	Unknown	3495051	82	58789	48.36528755493397	71.83098591549296	15.492957746478874
Bin_140	Unknown	2597	1	2597	44.20485175202156	0.0	0.0
Bin_141	Unknown	4356540	21	650496	47.412532526754134	100.0	8.450704225352112
Bin_142	Unknown	14323349	108	1967220	45.55301691414671	100.0	229.57746478873239
Bin_143	Unknown	2928112	105	35955	51.163901009369305	73.2394366197183	15.492957746478874
Bin_144	Unknown	3423719	61	89433	48.666292473813385	77.46478873239437	36.61971830985915
Bin_145	Unknown	3769107	274	38320	27.59224805465928	0.0	0.0
Bin_146	Unknown	3636956	29	657806	49.8052484892424	92.95774647887323	33.80281690140845
Bin_147	Unknown	299277	12	43434	38.84101994157246	0.0	0.0
Bin_148	Unknown	5391987	101	84254	57.95666207911929	92.95774647887323	98.59154929577464
Bin_149	Unknown	4489864	227	35178	31.349085256423436	0.0	0.0
Bin_15	Unknown	1882690	36	73959	49.3155677689552	77.46478873239437	18.309859154929576
Bin_16	Unknown	5193587	33	321215	51.254715793543696	98.59154929577464	80.28169014084507
Bin_17	Unknown	14114335	198	761276	47.354351016046145	100.0	295.77464788732397
Bin_18	Unknown	13399534	150	236329	45.27836276357167	81.69014084507042	812.6760563380282
Bin_19	Unknown	1191422	40	42646	29.737065483619368	40.84507042253521	28.169014084507044
Bin_2	Unknown	5325252	166	48581	50.29908791216931	83.09859154929578	53.521126760563384
Bin_20	Unknown	2317927	24	1326268	47.69452564399519	91.54929577464789	38.028169014084504
Bin_21	Unknown	2168014	75	36772	41.936070952985915	39.436619718309856	11.267605633802816
Bin_22	Unknown	1358786	53	35667	61.90780699629841	38.028169014084504	12.67605633802817
Bin_23	Unknown	31224	2	19065	45.71239624671502	0.0	0.0
Bin_24	Unknown	1575896	15	378073	38.91679122879292	71.83098591549296	7.042253521126761
Bin_25	Unknown	133966	28	8817	32.665233330697355	0.0	0.0
Bin_26	Unknown	1206450	7	261843	43.785582189720316	0.0	0.0
Bin_27	Unknown	1038964	53	23572	42.9869466248161	21.12676056338028	2.816901408450704
Bin_28	Unknown	9645495	340	41938	49.47905217919031	66.19718309859155	70.4225352112676
Bin_29	Unknown	81162	14	8255	40.386627993176525	0.0	0.0
Bin_3	Unknown	1512459	47	48769	48.953155640362475	0.0	0.0
Bin_30	Unknown	4237506	136	46152	45.93180814668708	78.87323943661971	15.492957746478874
Bin_31	Unknown	6452	1	6452	29.432734035957843	0.0	0.0
Bin_32	Unknown	2138210	78	40189	44.080661454682634	0.0	0.0
Bin_33	Unknown	3670	3	1215	61.66133620033166	0.0	0.0
Bin_34	Unknown	65016	1	65016	46.016203855128516	0.0	0.0
Bin_35	Unknown	8059769	223	46403	49.000089255971844	94.36619718309859	100.0
Bin_36	Unknown	4496038	142	41734	46.87024096472241	83.09859154929578	39.436619718309856
Bin_37	Unknown	14666405	303	141845	43.291508597973255	100.0	246.4788732394366
Bin_38	Unknown	2615706	44	108605	30.68476334302931	81.69014084507042	12.67605633802817
Bin_39	Unknown	85770	17	5773	27.35336595434193	0.0	0.0
Bin_4	Unknown	5124044	49	319142	44.63503335892091	90.14084507042253	35.2112676056338
Bin_40	Unknown	883771	16	67077	42.89792240743305	74.64788732394366	21.12676056338028
Bin_41	Unknown	5682	2	4144	36.653130350302	0.0	0.0
Bin_42	Unknown	6585176	160	62290	47.38373780810075	63.38028169014085	43.66197183098591
Bin_43	Unknown	7194086	173	59052	45.98432873491794	100.0	59.15492957746479
Bin_44	Unknown	2465262	35	274773	33.69615505289574	78.87323943661971	42.25352112676056
Bin_45	Unknown	3453548	2	3451042	38.32493770672704	100.0	0.0
Bin_46	Unknown	4907789	72	395728	40.51784321476458	98.59154929577464	111.26760563380282
Bin_47	Unknown	72358	4	42527	29.121085686867737	0.0	0.0
Bin_48	Unknown	5836	2	3459	73.28087435203147	0.0	0.0
Bin_49	Unknown	29866938	882	53885	28.008298488009416	0.0	0.0
Bin_5	Unknown	2030216	85	37450	58.0759221011974	63.38028169014085	9.859154929577464
Bin_50	Unknown	6664747	151	758266	43.24689524302349	95.77464788732394	177.46478873239437
Bin_51	Unknown	17350	2	9077	41.594745605645485	0.0	0.0
Bin_52	Unknown	7744686	130	98472	56.187759414161164	92.95774647887323	147.88732394366198
Bin_53	Unknown	6231115	37	1947142	44.061848920589476	94.36619718309859	115.49295774647888
Bin_54	Unknown	40344	5	12643	48.26266041185175	0.0	0.0
Bin_55	Unknown	16357	2	10848	41.48802194692407	0.0	0.0
Bin_56	Unknown	178138	68	3138	49.05406280281939	0.0	0.0
Bin_57	Unknown	5081530	76	330820	47.26224841480397	100.0	2.816901408450704
Bin_58	Unknown	6827923	38	594374	49.01287160723178	100.0	140.8450704225352
Bin_59	Unknown	5052820	76	154555	42.24373161556812	61.971830985915496	11.267605633802816
Bin_6	Unknown	9982740	110	498169	33.370442721788905	100.0	209.85915492957747
Bin_60	Unknown	1278172	52	35572	47.31427260286375	42.25352112676056	9.859154929577464
Bin_61	Unknown	2944235	49	79630	57.58345703182051	78.87323943661971	25.35211267605634
Bin_62	Unknown	1596	1	1596	51.253132832080205	0.0	0.0
Bin_63	Unknown	2999438	77	53117	43.24059493162732	60.563380281690144	11.267605633802816
Bin_64	Unknown	4469422	83	73269	52.84378710657872	88.73239436619718	84.50704225352112
Bin_65	Unknown	3908339	33	741822	50.93452884742538	97.1830985915493	8.450704225352112
Bin_66	Unknown	50950	1	50950	40.859666339548575	0.0	0.0
Bin_67	Unknown	411587	18	23660	45.92823888178367	0.0	0.0
Bin_68	Unknown	305859	10	33510	61.57062963137988	0.0	0.0
Bin_69	Unknown	752739	13	89236	31.20575878752185	60.563380281690144	18.309859154929576
Bin_7	Unknown	278956	6	79757	50.551889215975145	0.0	0.0
Bin_70	Unknown	34214545	695	66486	28.54019934645466	26.31578947368421	13.157894736842104
Bin_71	Unknown	3765464	197	52880	32.95829043499543	90.14084507042253	15.492957746478874
Bin_72	Unknown	38360496	437	188386	50.26489403932782	100.0	1066.1971830985915
Bin_73	Unknown	19954	2	18026	26.605843771997385	0.0	0.0
Bin_74	Unknown	57366	16	5081	41.19260276933361	0.0	0.0
Bin_75	Unknown	5546542	127	60519	46.65410642105652	46.478873239436616	16.901408450704224
Bin_76	Unknown	4192468	133	38662	40.55316597033056	56.33802816901409	26.760563380281692
Bin_77	Unknown	1089195	21	90488	40.83090292806813	0.0	0.0
Bin_78	Unknown	1614159	49	33844	48.06169874679272	0.0	0.0
Bin_79	Unknown	6429834	166	80965	41.62765135970072	78.87323943661971	38.028169014084504
Bin_8	Unknown	7242584	67	596397	45.450669865721125	97.1830985915493	111.26760563380282
Bin_80	Unknown	5605281	657	25155	54.25554554844202	66.19718309859155	39.436619718309856
Bin_81	Unknown	4394249	153	42354	52.91850042900757	85.91549295774648	12.67605633802817
Bin_82	Unknown	2616304	22	911553	45.85735206233865	98.59154929577464	105.63380281690141
Bin_83	Unknown	7859	4	2131	29.600819275475764	0.0	0.0
Bin_84	Unknown	41534	1	41534	45.22559830500313	0.0	0.0
Bin_85	Unknown	3242507	19	445530	47.522179048710214	59.15492957746479	8.450704225352112
Bin_86	Unknown	5308681	292	34379	44.72514776775304	25.35211267605634	19.718309859154928
Bin_87	Unknown	581748	43	25367	44.3524697790527	0.0	0.0
Bin_88	Unknown	41609	5	31473	40.47226272576106	0.0	0.0
Bin_89	Unknown	23324	2	12631	53.8455743741991	0.0	0.0
Bin_9	Unknown	2770725	81	43816	43.60022856539088	33.80281690140845	8.450704225352112
Bin_90	Unknown	4571576	208	59289	28.439452427734164	87.32394366197182	90.14084507042253
Bin_91	Unknown	5457	1	5457	38.53765805387576	0.0	0.0
Bin_92	Unknown	9496998	140	113364	51.27321556216653	98.59154929577464	192.95774647887325
Bin_93	Unknown	372466	15	38210	48.83799770930351	0.0	0.0
Bin_94	Unknown	4765000	151	47740	50.803530194311556	80.28169014084507	25.35211267605634
Bin_95	Unknown	502598	13	38858	36.16133204480853	0.0	0.0
Bin_96	Unknown	368633	13	48944	28.33672011043748	0.0	0.0
Bin_97	Unknown	326619	15	31361	35.73138059410649	0.0	0.0
Bin_98	Unknown	848682	30	56589	31.158256272326813	0.0	0.0
Bin_99	Unknown	8967543	586	32895	28.715900698677622	90.14084507042253	39.436619718309856
