bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_27	Unknown	385896	190	2005	44.67004390495106	0.0	0.0
Bin_28	Unknown	1142181	33	43481	56.07980302296012	45.070422535211264	8.450704225352112
Bin_29	Unknown	9381216	508	41000	44.39136128988865	95.77464788732394	139.43661971830986
Bin_3	Unknown	3544871	38	576568	52.90990456667951	85.91549295774648	16.901408450704224
Bin_30	Unknown	12191	1	12191	45.96013452546961	0.0	0.0
Bin_31	Unknown	6587490	179	59082	53.69979105950565	91.54929577464789	74.64788732394366
Bin_32	Unknown	116931178	883	344068	51.665593356898476	100.0	3439.43661971831
Bin_33	Unknown	3512938	57	82312	40.32320894269535	78.87323943661971	23.943661971830984
Bin_34	Unknown	12766757	445	45561	28.48863541975416	45.070422535211264	18.309859154929576
Bin_35	Unknown	700876	21	46255	46.11667156616238	0.0	0.0
Bin_36	Unknown	1676444	27	89691	50.9853078615617	39.436619718309856	7.042253521126761
Bin_37	Unknown	3450494	248	27887	44.67843326996789	38.028169014084504	8.450704225352112
Bin_38	Unknown	5443301	125	92674	47.66168293710841	92.95774647887323	42.25352112676056
Bin_39	Unknown	2069075	45	48853	43.884678929232095	25.35211267605634	14.084507042253522
Bin_4	Unknown	590256	22	38249	54.54564889801365	25.35211267605634	1.408450704225352
Bin_40	Unknown	24941	8	4579	35.44466190376464	0.0	0.0
Bin_41	Unknown	317573	1	317573	50.6034396113883	0.0	0.0
Bin_42	Unknown	3059158	88	38762	35.70376237982582	59.15492957746479	15.492957746478874
Bin_43	Unknown	622361	53	18657	40.71173812694823	0.0	0.0
Bin_44	Unknown	2480221	80	78384	47.03868937707936	52.11267605633803	18.309859154929576
Bin_45	Unknown	8556706	359	36174	57.765706622657895	90.14084507042253	71.83098591549296
Bin_46	Unknown	2916085	8	2802511	39.27070080139761	97.1830985915493	14.084507042253522
Bin_47	Unknown	1032186	28	41507	40.77877424295141	0.0	0.0
Bin_48	Unknown	78088	5	59443	47.7963003462007	0.0	0.0
Bin_49	Unknown	1741413	38	66414	49.558264810192405	0.0	0.0
Bin_5	Unknown	192267	8	31449	41.242378653862154	0.0	0.0
Bin_50	Unknown	1961887	47	59155	51.63701467693917	80.28169014084507	4.225352112676056
Bin_51	Unknown	30614323	800	51683	47.770545126582626	98.59154929577464	647.887323943662
Bin_52	Unknown	4249640	116	44921	45.56422785733572	56.33802816901409	23.943661971830984
Bin_53	Unknown	7890	1	7890	33.89100126742712	0.0	0.0
Bin_54	Unknown	66505	5	18559	42.24330850962346	0.0	0.0
Bin_55	Unknown	7166188	88	128426	28.4600239197907	100.0	229.57746478873239
Bin_56	Unknown	5031654	67	107647	37.777547674534055	98.59154929577464	109.85915492957747
Bin_57	Unknown	96887525	3350	44330	58.51307611111755	100.0	2071.830985915493
Bin_58	Unknown	26300	2	24266	55.279173525869986	0.0	0.0
Bin_59	Unknown	13931	4	8535	51.301815895132066	0.0	0.0
Bin_6	Unknown	3081415	66	689738	33.41356730822162	94.36619718309859	121.12676056338029
Bin_60	Unknown	4534	1	4534	39.74415527128363	0.0	0.0
Bin_61	Unknown	2399391	72	46413	38.999540060174034	64.78873239436619	14.084507042253522
Bin_62	Unknown	1198453	34	45625	39.076651841296936	60.563380281690144	1.408450704225352
Bin_63	Unknown	3544120	6	2806030	38.6785484648923	97.1830985915493	14.084507042253522
Bin_64	Unknown	1930875	7	1228447	38.00583144551714	98.59154929577464	1.408450704225352
Bin_65	Unknown	25414	1	25414	43.279294876839536	0.0	0.0
Bin_66	Unknown	33149	4	19002	49.70197601664501	0.0	0.0
Bin_67	Unknown	154659	19	10701	30.455849952917625	0.0	0.0
Bin_68	Unknown	2627014	255	31674	30.966357720860504	76.05633802816901	11.267605633802816
Bin_69	Unknown	2782804	56	90724	47.42568638723932	80.28169014084507	4.225352112676056
Bin_7	Unknown	61589393	788	432631	48.29819211223057	100.0	1749.2957746478874
Bin_70	Unknown	9879295	267	48734	31.83002752863195	0.0	0.0
Bin_71	Unknown	5668197	18	529126	42.24670432733976	95.77464788732394	0.0
Bin_72	Unknown	2399014	36	83445	48.69420132207992	74.64788732394366	5.633802816901408
Bin_73	Unknown	142207	3	84761	45.409239781577035	0.0	0.0
Bin_74	Unknown	305476	7	52865	46.193912463895785	0.0	0.0
Bin_75	Unknown	16129369	477	45200	30.458017610261933	57.74647887323944	42.25352112676056
Bin_76	Unknown	9331652	73	334612	48.83658630795104	100.0	83.09859154929578
Bin_77	Unknown	16387	3	12068	28.877397751116806	0.0	0.0
Bin_78	Unknown	6801	1	6801	65.97559182473167	0.0	0.0
Bin_79	Unknown	7470938	130	79593	44.199055221876	94.36619718309859	102.8169014084507
Bin_8	Unknown	21706775	415	120721	44.29381402076375	100.0	261.9718309859155
Bin_80	Unknown	1501525	52	36888	33.46715375750764	39.436619718309856	9.859154929577464
Bin_81	Unknown	4545544	27	311740	45.14984411474843	67.6056338028169	7.042253521126761
Bin_82	Unknown	6490297	69	232190	51.36874608582214	97.1830985915493	92.95774647887323
Bin_83	Unknown	40936	1	40936	48.27308789736786	0.0	0.0
Bin_84	Unknown	4918534	16	654405	49.57138621264867	88.73239436619718	4.225352112676056
Bin_85	Unknown	56901033	1072	68825	27.258591010740652	18.072289156626507	12.048192771084338
Bin_86	Unknown	4616139	47	203984	50.02442069246334	97.1830985915493	43.66197183098591
Bin_87	Unknown	2167965	18	1155406	28.791802754916766	84.50704225352112	14.084507042253522
Bin_88	Unknown	4298121	106	55617	46.80721505953901	47.88732394366197	18.309859154929576
Bin_89	Unknown	3172083	20	1174100	46.67460971888097	92.95774647887323	7.042253521126761
Bin_9	Unknown	5473	1	5473	36.85364516718436	0.0	0.0
Bin_90	Unknown	123198	6	30576	35.72752425487363	0.0	0.0
Bin_91	Unknown	18896425	197	189588	51.69527036359444	100.0	564.7887323943662
Bin_92	Unknown	93422	4	20616	50.99596195133916	0.0	0.0
Bin_93	Unknown	11674	2	10266	26.62830636877247	0.0	0.0
Bin_94	Unknown	3742652	35	170329	43.95138231260869	61.971830985915496	2.816901408450704
Bin_95	Unknown	6675	3	2363	51.288453988460795	0.0	0.0
Bin_96	Unknown	1624200	44	49508	59.18442971771789	63.38028169014085	47.88732394366197
Bin_97	Unknown	410124	30	20038	43.796586123604	0.0	0.0
Bin_98	Unknown	1714	1	1714	29.98833138856476	0.0	0.0
Bin_99	Unknown	6445	1	6445	47.540729247478666	0.0	0.0
