bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_3	Unknown	106050494	769	487147	50.60484380690302	100.0	3029.5774647887324
Bin_30	Unknown	2589463	3	2018022	35.64797847933392	98.59154929577464	5.633802816901408
Bin_31	Unknown	9599	2	5360	49.15472839271442	0.0	0.0
Bin_32	Unknown	17789268	391	79995	54.09103719634347	100.0	336.61971830985914
Bin_33	Unknown	1453871	23	100194	49.7647966847643	29.577464788732396	14.084507042253522
Bin_34	Unknown	2948940	2	2912872	50.02006747498358	81.69014084507042	2.816901408450704
Bin_35	Unknown	2466880	34	95080	54.72400089811733	81.69014084507042	21.12676056338028
Bin_36	Unknown	328481	11	51142	46.079246120829126	42.25352112676056	4.225352112676056
Bin_37	Unknown	357656	3	291627	40.56908222019288	0.0	0.0
Bin_38	Unknown	5232880	25	1946886	27.872681178555947	90.14084507042253	153.5211267605634
Bin_39	Unknown	118402	2	84894	36.88481802188351	0.0	0.0
Bin_4	Unknown	3871311	53	126149	50.93665348494106	80.28169014084507	40.84507042253521
Bin_40	Unknown	579683	13	74195	44.09708708747101	0.0	0.0
Bin_41	Unknown	156683	5	35845	40.70607410559959	0.0	0.0
Bin_42	Unknown	5953036	34	4195357	34.9716583068784	100.0	77.46478873239437
Bin_43	Unknown	6062	1	6062	33.94919168591224	0.0	0.0
Bin_44	Unknown	2183238	167	20877	41.88109293201016	0.0	0.0
Bin_45	Unknown	11234868	94	659519	47.21492584392383	100.0	245.07042253521126
Bin_46	Unknown	3917220	42	166095	42.73416582164107	90.14084507042253	29.577464788732396
Bin_47	Unknown	32148	6	5705	31.57557103635153	0.0	0.0
Bin_48	Unknown	1971668	26	106139	53.15289608957763	43.66197183098591	2.816901408450704
Bin_49	Unknown	7274105	63	248438	51.17417091324479	98.59154929577464	170.42253521126761
Bin_5	Unknown	1841696	26	94474	54.14361427074596	59.15492957746479	11.267605633802816
Bin_50	Unknown	2721275	91	51667	31.614662808556414	91.54929577464789	22.535211267605632
Bin_51	Unknown	2360614	18	635586	33.2319912265046	97.1830985915493	5.633802816901408
Bin_52	Unknown	2759553	19	375198	38.53464616001348	97.1830985915493	4.225352112676056
Bin_53	Unknown	18297202	89	440145	51.74113672231208	100.0	481.6901408450704
Bin_54	Unknown	2976199	9	420802	47.168852582854484	56.33802816901409	1.408450704225352
Bin_55	Unknown	76364	1	76364	45.731010525156556	0.0	0.0
Bin_56	Unknown	1683411	3	695054	59.35573840486573	76.05633802816901	1.408450704225352
Bin_57	Unknown	2117381	254	25436	58.69746312663368	29.577464788732396	12.67605633802817
Bin_58	Unknown	4238298	169	57535	44.97478876109156	76.05633802816901	53.521126760563384
Bin_59	Unknown	36852	1	36852	69.51861500054271	0.0	0.0
Bin_6	Unknown	2355733	35	84501	43.71950606948338	50.70422535211268	16.901408450704224
Bin_60	Unknown	32568	2	22330	48.20132787704579	0.0	0.0
Bin_61	Unknown	2793631	30	271272	38.75031363889452	98.59154929577464	5.633802816901408
Bin_62	Unknown	26533057	289	186425	43.29906566152901	100.0	471.83098591549293
Bin_63	Unknown	8054700	32	1707945	49.86674762099939	100.0	198.59154929577466
Bin_64	Unknown	56718	5	12086	24.488652710403688	0.0	0.0
Bin_65	Unknown	417118	8	62926	64.09054728032724	0.0	0.0
Bin_66	Unknown	28863979	131	467908	52.48872530500455	100.0	871.830985915493
Bin_67	Unknown	256168	9	32309	43.86087239595309	0.0	0.0
Bin_68	Unknown	23478380	404	79056	47.03756061310154	100.0	490.14084507042253
Bin_69	Unknown	3911341	22	402046	49.374914115683566	98.59154929577464	33.80281690140845
Bin_7	Unknown	134054	2	133025	39.899210430927006	0.0	0.0
Bin_70	Unknown	4252286	32	699435	41.464684061030496	97.1830985915493	88.73239436619718
Bin_71	Unknown	4593546	31	401794	37.47228248808465	97.1830985915493	95.77464788732394
Bin_72	Unknown	8642	1	8642	57.11640823883361	0.0	0.0
Bin_73	Unknown	210337	7	46511	43.01927293794475	0.0	0.0
Bin_74	Unknown	1857071	50	57322	47.2945281528566	57.74647887323944	14.084507042253522
Bin_75	Unknown	1359663	25	70809	45.201069549157936	0.0	0.0
Bin_76	Unknown	74880	2	60663	46.91242150351864	0.0	0.0
Bin_77	Unknown	2934192	43	89442	54.974848232938825	36.61971830985915	23.943661971830984
Bin_78	Unknown	2050842	64	50942	46.128183455213055	42.25352112676056	1.408450704225352
Bin_79	Unknown	2466331	19	164386	53.41547512195747	49.29577464788732	8.450704225352112
Bin_8	Unknown	473370	5	268823	32.56913598685395	0.0	0.0
Bin_80	Unknown	2514908	38	93614	52.078441360133844	76.05633802816901	8.450704225352112
Bin_81	Unknown	3557687	23	280156	47.287646448740745	94.36619718309859	9.859154929577464
Bin_82	Unknown	3118039	39	114501	38.20530801117488	88.73239436619718	22.535211267605632
Bin_83	Unknown	5532104	63	189068	29.498089457085747	97.1830985915493	209.85915492957747
Bin_84	Unknown	21485478	239	134236	44.35449425848985	100.0	276.056338028169
Bin_85	Unknown	2939004	22	301733	46.759575706817664	84.50704225352112	0.0
Bin_86	Unknown	2410280	10	372343	54.82965818644109	81.69014084507042	11.267605633802816
Bin_87	Unknown	10822	2	6755	65.91229037966396	0.0	0.0
Bin_88	Unknown	2443279	35	106996	40.360365568728184	76.05633802816901	11.267605633802816
Bin_89	Unknown	3184	1	3184	65.73492462311557	0.0	0.0
Bin_9	Unknown	192759	4	45729	46.57660728039242	0.0	0.0
Bin_90	Unknown	404448	129	4188	45.086253667552675	0.0	0.0
Bin_91	Unknown	7359	1	7359	46.20192961000136	0.0	0.0
Bin_92	Unknown	1161385	18	100334	40.63875630225003	47.88732394366197	15.492957746478874
Bin_93	Unknown	4839892	90	86599	45.822361289510916	71.83098591549296	26.760563380281692
Bin_94	Unknown	349004	12	50561	48.2995226249189	0.0	0.0
Bin_95	Unknown	222272	6	38893	51.790780671118654	0.0	0.0
Bin_96	Unknown	37658	3	13635	39.95894968027313	0.0	0.0
Bin_97	Unknown	3776	1	3776	39.45974576271186	0.0	0.0
Bin_98	Unknown	2608821	39	81446	33.81753977661291	61.971830985915496	9.859154929577464
Bin_99	Unknown	3847079	38	221624	47.83553649672424	85.91549295774648	28.169014084507044
